model,source,curve,x,y,threshold
LR,enron,pr,1.0,0.5012795905310301,3.541236344559786e-05
LR,enron,pr,1.0,0.5013597824348104,3.546315500453777e-05
LR,enron,pr,1.0,0.50144,3.5655915403932245e-05
LR,enron,pr,1.0,0.5015202432389182,3.618886684029411e-05
LR,enron,pr,1.0,0.5016005121638925,3.6279415559673094e-05
LR,enron,pr,1.0,0.5016808067872579,3.638553659670559e-05
LR,enron,pr,1.0,0.5017611271213577,3.700701362697165e-05
LR,enron,pr,1.0,0.5018414731785429,3.703473175477277e-05
LR,enron,pr,1.0,0.5019218449711723,3.71382815670092e-05
LR,enron,pr,1.0,0.502002242511613,3.720034203695823e-05
LR,enron,pr,1.0,0.5020826658122397,3.773687583452689e-05
LR,enron,pr,1.0,0.5021631148854351,3.805492512098173e-05
LR,enron,pr,1.0,0.5022435897435897,3.810363267502986e-05
LR,enron,pr,1.0,0.5023240903991024,3.8430196055817776e-05
LR,enron,pr,1.0,0.5024046168643796,3.869297891286555e-05
LR,enron,pr,1.0,0.5024851691518358,3.870160158059807e-05
LR,enron,pr,1.0,0.5025657472738935,3.908677149559581e-05
LR,enron,pr,1.0,0.5026463512429832,3.940023408741857e-05
LR,enron,pr,1.0,0.5027269810715431,3.99941312324677e-05
LR,enron,pr,1.0,0.5028076367720199,4.0127536365094175e-05
LR,enron,pr,1.0,0.5028883183568678,4.033583192658068e-05
LR,enron,pr,1.0,0.5029690258385492,4.0537090581804395e-05
LR,enron,pr,1.0,0.5030497592295345,4.069584987407224e-05
LR,enron,pr,1.0,0.5031305185423022,4.0815979205347694e-05
LR,enron,pr,1.0,0.5032113037893384,4.090093364390905e-05
LR,enron,pr,1.0,0.503292114983138,4.0950228168774896e-05
LR,enron,pr,1.0,0.503372952136203,4.105510617639276e-05
LR,enron,pr,1.0,0.5034538152610442,4.1196542088043673e-05
LR,enron,pr,1.0,0.50353470437018,4.134647840903333e-05
LR,enron,pr,1.0,0.5036156194761369,4.14149898213855e-05
LR,enron,pr,1.0,0.5036965605914497,4.185991936707715e-05
LR,enron,pr,1.0,0.503777527728661,4.2078088682341695e-05
LR,enron,pr,1.0,0.5038585209003216,4.2191383447562456e-05
LR,enron,pr,1.0,0.5039395401189902,4.2231546396528564e-05
LR,enron,pr,1.0,0.5040205853972338,4.223827053883459e-05
LR,enron,pr,1.0,0.5041016567476275,4.2492246442061595e-05
LR,enron,pr,1.0,0.5041827541827542,4.252433763475601e-05
LR,enron,pr,1.0,0.5042638777152052,4.267703868351748e-05
LR,enron,pr,1.0,0.5043450273575797,4.292786148326631e-05
LR,enron,pr,1.0,0.5044262031224851,4.2976441469393014e-05
LR,enron,pr,1.0,0.504507405022537,4.331758946159858e-05
LR,enron,pr,1.0,0.5045886330703591,4.337524769103663e-05
LR,enron,pr,1.0,0.504669887278583,4.338431613726203e-05
LR,enron,pr,1.0,0.5047511676598486,4.364843603369954e-05
LR,enron,pr,1.0,0.5048324742268041,4.37996306803038e-05
LR,enron,pr,1.0,0.5049138069921056,4.3987494405797455e-05
LR,enron,pr,1.0,0.5049951659684176,4.40050176171831e-05
LR,enron,pr,1.0,0.5050765511684125,4.43747729940254e-05
LR,enron,pr,1.0,0.5051579626047711,4.45851226467194e-05
LR,enron,pr,1.0,0.5052394002901822,4.469513212767453e-05
LR,enron,pr,1.0,0.5053208642373428,4.472964350138897e-05
LR,enron,pr,1.0,0.5054023544589582,4.481320950559637e-05
LR,enron,pr,1.0,0.5054838709677419,4.4881991319411297e-05
LR,enron,pr,1.0,0.5055654137764155,4.495537171173481e-05
LR,enron,pr,1.0,0.5056469828977089,4.624731844158819e-05
LR,enron,pr,1.0,0.5057285783443601,4.6396490027187665e-05
LR,enron,pr,1.0,0.5058102001291156,4.642793572113821e-05
LR,enron,pr,1.0,0.5058918482647297,4.671062490666885e-05
LR,enron,pr,1.0,0.5059735227639651,4.687749622896357e-05
LR,enron,pr,1.0,0.5060552236395931,4.7058662512633616e-05
LR,enron,pr,1.0,0.5061369509043928,4.7240220752951544e-05
LR,enron,pr,1.0,0.5062187045711517,4.724227113984715e-05
LR,enron,pr,1.0,0.5063004846526656,4.7263344612754434e-05
LR,enron,pr,1.0,0.5063822911617386,4.748584418698418e-05
LR,enron,pr,1.0,0.5064641241111829,4.755447259769535e-05
LR,enron,pr,1.0,0.5065459835138193,4.7579839395386484e-05
LR,enron,pr,1.0,0.5066278693824766,4.784822082298145e-05
LR,enron,pr,1.0,0.5067097817299919,4.814975726399862e-05
LR,enron,pr,1.0,0.5067917205692108,4.8184021068831384e-05
LR,enron,pr,1.0,0.5068736859129872,4.830168971036847e-05
LR,enron,pr,1.0,0.5069556777741832,4.8361478232632626e-05
LR,enron,pr,1.0,0.507037696165669,4.8606770058783444e-05
LR,enron,pr,1.0,0.5071197411003237,4.8676126197290186e-05
LR,enron,pr,1.0,0.5072018125910341,4.8695823894268395e-05
LR,enron,pr,1.0,0.507283910650696,4.8831677794525625e-05
LR,enron,pr,1.0,0.507366035292213,4.885889668100403e-05
LR,enron,pr,1.0,0.5074481865284974,4.894367668174311e-05
LR,enron,pr,1.0,0.5075303643724697,4.895702331417364e-05
LR,enron,pr,1.0,0.5076125688370586,4.9025895641651555e-05
LR,enron,pr,1.0,0.5076947999352017,4.9113982174705535e-05
LR,enron,pr,1.0,0.507859342083941,4.92870912024801e-05
LR,enron,pr,1.0,0.5079416531604538,4.934108238240799e-05
LR,enron,pr,1.0,0.5080239909223537,4.936763685265547e-05
LR,enron,pr,1.0,0.50810635538262,4.9384377457401815e-05
LR,enron,pr,1.0,0.5081887465542403,4.9538425291209536e-05
LR,enron,pr,1.0,0.5082711644502108,4.975498316039258e-05
LR,enron,pr,1.0,0.5083536090835361,4.977027071046374e-05
LR,enron,pr,1.0,0.5084360804672291,5.0017940056217574e-05
LR,enron,pr,1.0,0.5085185786143113,5.0247122882448576e-05
LR,enron,pr,1.0,0.5086011035378124,5.032385529697437e-05
LR,enron,pr,1.0,0.508683655250771,5.044617274674303e-05
LR,enron,pr,1.0,0.5087662337662338,5.0480057959767354e-05
LR,enron,pr,1.0,0.5088488390972561,5.075910215076896e-05
LR,enron,pr,1.0,0.5089314712569016,5.078338032573046e-05
LR,enron,pr,1.0,0.5090141302582426,5.0812736759905506e-05
LR,enron,pr,1.0,0.50909681611436,5.0863607150054934e-05
LR,enron,pr,1.0,0.5091795288383428,5.093157073993321e-05
LR,enron,pr,1.0,0.5092622684432889,5.1081509122816776e-05
LR,enron,pr,1.0,0.5093450349423045,5.112819651678809e-05
LR,enron,pr,1.0,0.5094278283485045,5.138919444013456e-05
LR,enron,pr,1.0,0.5095106486750122,5.175767252522151e-05
LR,enron,pr,1.0,0.5095934959349594,5.1785673105145216e-05
LR,enron,pr,1.0,0.5096763701414864,5.1934175260895655e-05
LR,enron,pr,1.0,0.5097592713077423,5.2022419336668157e-05
LR,enron,pr,1.0,0.5098421994468847,5.218283007080932e-05
LR,enron,pr,1.0,0.5099251545720794,5.2269449476309054e-05
LR,enron,pr,1.0,0.5100081366965012,5.230700032886688e-05
LR,enron,pr,1.0,0.5100911458333334,5.237849994899031e-05
LR,enron,pr,1.0,0.5101741819957676,5.239921783920145e-05
LR,enron,pr,1.0,0.5102572451970042,5.2402833585102614e-05
LR,enron,pr,1.0,0.5103403354502524,5.252103874538106e-05
LR,enron,pr,1.0,0.5104234527687297,5.262733232886705e-05
LR,enron,pr,1.0,0.5105065971656622,5.2719578893825774e-05
LR,enron,pr,1.0,0.5105897686542847,5.284717942414007e-05
LR,enron,pr,1.0,0.510672967247841,5.292160393076157e-05
LR,enron,pr,1.0,0.5107561929595827,5.300155994681459e-05
LR,enron,pr,1.0,0.510839445802771,5.309711253721365e-05
LR,enron,pr,1.0,0.5109227257906749,5.322650914366623e-05
LR,enron,pr,1.0,0.5110060329365727,5.325533877284583e-05
LR,enron,pr,1.0,0.5110893672537509,5.334737460819466e-05
LR,enron,pr,1.0,0.5111727287555048,5.359092615649296e-05
LR,enron,pr,1.0,0.5112561174551387,5.3681410015267537e-05
LR,enron,pr,1.0,0.511339533365965,5.3861909879364545e-05
LR,enron,pr,1.0,0.5114229765013055,5.407315339444241e-05
LR,enron,pr,1.0,0.51150644687449,5.4139306482546154e-05
LR,enron,pr,1.0,0.5115899444988573,5.4212506730307294e-05
LR,enron,pr,1.0,0.5117570215545395,5.423611691497412e-05
LR,enron,pr,1.0,0.5118406010125756,5.431306411642962e-05
LR,enron,pr,1.0,0.5119242077752368,5.4610331585515936e-05
LR,enron,pr,1.0,0.5120078418559059,5.46272361600468e-05
LR,enron,pr,1.0,0.5120915032679738,5.477262451663276e-05
LR,enron,pr,1.0,0.512258908139915,5.493422722291456e-05
LR,enron,pr,1.0,0.5123426516266143,5.512472318430258e-05
LR,enron,pr,1.0,0.5124264224983649,5.518980049256688e-05
LR,enron,pr,1.0,0.5125102207686018,5.521578281974991e-05
LR,enron,pr,1.0,0.5125940464507688,5.528597415452759e-05
LR,enron,pr,1.0,0.5126778995583183,5.530824269445248e-05
LR,enron,pr,1.0,0.5127617801047121,5.5351788708131804e-05
