model,source,curve,x,y,threshold
LR,combined,pr,1.0,0.4458590006844627,0.00015670383943155756
LR,combined,pr,1.0,0.4459200438116101,0.00015831897849515744
LR,combined,pr,1.0,0.4459811036560318,0.0001603346366216111
LR,combined,pr,1.0,0.446042180224596,0.00016057846092003926
LR,combined,pr,1.0,0.4461032735241748,0.00016371024599894337
LR,combined,pr,1.0,0.44616438356164384,0.00016587804345824408
LR,combined,pr,1.0,0.44622551034388275,0.00016765630887270776
LR,combined,pr,1.0,0.4462866538777747,0.00016947516397904552
LR,combined,pr,1.0,0.4463478141702069,0.00016991685740564777
LR,combined,pr,1.0,0.44640899122807015,0.00017036688988306212
LR,combined,pr,1.0,0.4464701850582591,0.00017162287948882854
LR,combined,pr,1.0,0.4465313956676721,0.00017257353426328525
LR,combined,pr,1.0,0.4465926230632113,0.00017293124029135775
LR,combined,pr,1.0,0.44671512824029624,0.0001760883070896501
LR,combined,pr,1.0,0.4467764060356653,0.00017644202829925304
LR,combined,pr,1.0,0.44683770064480727,0.0001779823058484723
LR,combined,pr,1.0,0.4468990120746433,0.00018027010003906146
LR,combined,pr,1.0,0.44696034033209825,0.00018134427432267805
LR,combined,pr,1.0,0.44702168542410103,0.00018312453806981522
LR,combined,pr,1.0,0.4470830473575841,0.00018807287713872104
LR,combined,pr,1.0,0.4471444261394838,0.00018942457524186938
LR,combined,pr,1.0,0.44720582177674034,0.00019682713715940444
LR,combined,pr,1.0,0.4472672342762977,0.000198863217638456
LR,combined,pr,1.0,0.4473286636451037,0.00020153674785756688
LR,combined,pr,1.0,0.4473901098901099,0.00020169952741326723
LR,combined,pr,1.0,0.44745157301827176,0.0002056185112554751
LR,combined,pr,1.0,0.4475130530365485,0.00020591505883920538
LR,combined,pr,1.0,0.44757454995190327,0.00020776205780774945
LR,combined,pr,1.0,0.44763606377130294,0.00020781917194731726
LR,combined,pr,1.0,0.4476975945017182,0.00020920152835084715
LR,combined,pr,1.0,0.44775914215012375,0.00020996266546437326
LR,combined,pr,1.0,0.4478207067234979,0.0002119160298277316
LR,combined,pr,1.0,0.44788228822882287,0.00021462689089262572
LR,combined,pr,1.0,0.4479438866730849,0.00021648658559133999
LR,combined,pr,1.0,0.4480055020632737,0.00021660242154829536
LR,combined,pr,1.0,0.4480671344063833,0.00021942518983466454
LR,combined,pr,1.0,0.4481287837094111,0.000229728802354861
LR,combined,pr,1.0,0.44819044997935875,0.0002324073962688759
LR,combined,pr,1.0,0.4482521332232315,0.0002385895701982959
LR,combined,pr,1.0,0.44831383344803855,0.0002394210821429225
LR,combined,pr,1.0,0.44837555066079293,0.00024359956878220636
LR,combined,pr,1.0,0.44843728486851164,0.00024371975224563822
LR,combined,pr,1.0,0.44849903607821534,0.0002527278796305492
LR,combined,pr,1.0,0.4485608042969288,0.0002545191950656035
LR,combined,pr,1.0,0.44862258953168044,0.0002578000358161281
LR,combined,pr,1.0,0.4486843917895027,0.00025827956641860856
LR,combined,pr,1.0,0.4487462110774318,0.000258777238056962
LR,combined,pr,1.0,0.4488080474025079,0.0002612891392848669
LR,combined,pr,1.0,0.4488699007717751,0.00027013126837916276
LR,combined,pr,1.0,0.44893177119228117,0.0002728320664879189
LR,combined,pr,1.0,0.44899365867107804,0.000275552611032516
